id,title,category_major,category_minor,description,support_content,keywords,age_min,age_max,application_period,application_method,selection_method,reference_url,supervisor,operator,support_scale,documents,qualification,view_count,zip_code,first_reg_date,last_modified_date,collected_at
20240722005400200022,8월 역량강화 프로그램 '청년 금융'(의정부시),"일자리,교육","취업,미래역량강화",의정부시 청년센터 취창업 프로그램,"□ 내용 : 금융 관련 기초 용어 및 상식부터 다양한 금융자산, 노후 준비, 연금까지 금융에 관한 전반적인 내용 배우는 수업
□ 일시 : 08.06~08.27. 매주 화요일 19:00~21:00
□ 회차 : 4회차
□ 장소: 의정부시 청년센터 4층 다목적실",,19,39,20240701 ~ 20240827,,,https://www.ui4u.go.kr/youthcenter/,□ 의정부시 청년센터(031-828-2438),-,20,,,19,41150,2024-07-22 15:05:00,2024-07-22 15:05:00,2025-11-04T00:01:41.625676
20240722005400200021,8월 역량강화 프로그램 '영어회화 기초'(의정부시),"일자리,교육","취업,미래역량강화",의정부시 청년센터 취창업 프로그램,"□ 내용 : '영어로 진행되는 참여형 회화' 수업
□ 일시 : 08.03~09.07. 매주 토요일 10:00~12:00 
□ 회차: 6회차
□ 장소: 의정부시 청년센터 4층 다목적실",,19,39,20240701 ~ 20240802,,,https://www.ui4u.go.kr/youthcenter/,□ 의정부시 청년센터(031-828-2438),-,20,,,31,41150,2024-07-22 15:03:00,2024-07-22 15:03:00,2025-11-04T00:01:41.625676
20240722005400200016,8월 청년취업상담(의정부시),일자리,취업,의정부시 청년센터 취창업 프로그램,"□ 내용 : 의정부 고용센터와 연계하여 진행하는 1:1 취업 상담 
□ 일시 : 08.06~08.27. 매주 화요일 14:00~15:00 / 15:00~16:00
□ 장소 : 의정부시 청년센터 4층 상담실",,19,39,20240701 ~ 20240827,,,https://www.ui4u.go.kr/youthcenter/,□ 의정부시 청년센터(031-828-2438),-,,,,57,41150,2024-07-22 15:01:00,2024-07-22 15:01:00,2025-11-04T00:01:41.625676
20240722005400200015,3주만에 촘촘히 뽀개는 취뽀전략(의정부시),일자리,취업,의정부시 청년센터 취창업 프로그램,"□ 2024.08.14~08.28 매주 수요일 
□ 프로그램 시간 : 19:00~21:00
□ 회차 : 3회차
□ 장소 : 청년공감터 4층 다목적실
□ 수강생 참가비 무료
□ 매주 사전과제 있음(자소서, 면접 준비 등)",,19,39,20240122 ~ 20240813,,,https://www.ui4u.go.kr/youthcenter/,□ 의정부시 청년센터(031-828-2438),-,,,,15,41150,2024-07-22 14:59:00,2024-07-22 14:59:00,2025-11-04T00:01:41.625676
20240722005400200045,의정부시 청년 정신건강상담,복지문화,취약계층 및 금융지원,의정부시 청년센터 프로그램,"□ 내용 
- 청년센터에서 진행되는 청년정신건강상담
- 청년들의 정신건강문제를 조기 발견 & 상담사의 조기 개입
[진행순서]
1. 정신건강상담 신청
2. 청년센터 정신건강상담 담당자가 정신건강복지센터에 상담 의뢰
3. 상담사님이 신청자에게 연락 후 상담 일정 조율
4. 청년센터에서 정신건강상담 진행
* 상담 일정 조율을 위해 상담사님의 전화를 꼭 받아주세요.
□ 장소 : 의정부시 청년센터 4층 상담실
□ 일시 : 평일 18시 이전(일정 협의 후 상담 진행)",,19,34,,□ 신청 : 의정부시 청년센터 공식 홈페이지,,https://www.ui4u.go.kr/youthcenter/,□ 의정부시 청년센터(031-828-2440),-,,,,60,41150,2024-07-22 14:57:00,2024-07-22 14:57:00,2025-11-04T00:01:41.625676
20240722005400200044,굿 청년 마을메이커(수원시),복지문화,취약계층 및 금융지원,수원시 청년 1인가구를 위한 프로그램,"□ 기간 : 7월~12월(둘째, 넷째 주 금요일/월2회)
□ 내용
다양한 원데이 클래스 진행(요리, 공예활동 등)
지역사회 나눔 활동, 자유모임, 지역축제 진행 등
□ 장소 : 영통종합사회복지관",,20,34,20240703 ~ 20240726,,,https://ytsw.or.kr/CmsHome/community_01.aspx?T=C&sn=10310&page=1,□ 영통종합사회복지관(031-201-8318),-,,,,25,41110,2024-07-22 14:54:00,2024-07-22 14:54:00,2025-11-04T00:01:41.625676
20240722005400200028,영통청년다방 로컬선배시민 멘토링 참여 청년 모집,복지문화,취약계층 및 금융지원,영통청년다방 로컬선배시민 멘토링 프로그램,"□ 활동기간 : 24년 7월~25년 4월
□ 활동일 : 월 2회 금요일(진행 요일 참여자 논의 후 조정 가능)
□ 활동 내용
카페, 베이커리, 한복, 비누공방 등 분야별 멘토링 
자기탐색 집단 Arttherapy, 지역축제 사회공헌
□ 활동 해택
50만원 상담의 멘토 전문 체험
출석률 80% 이상시 활동보상비 제공",,19,34,20240717 ~ 20240726,□ 이용방법 : 온라인접수 (홈페이지 QR코드 접속 후 신청서 작성),,https://ytsw.or.kr/CmsHome/community_01.aspx?T=C&c=&c1=&c2=&c3=&w=&sn=10303&page=1,□ 영통종합사회복지관(031-201-8300),-,,,,20,41110,2024-07-22 14:52:00,2024-07-22 14:55:00,2025-11-04T00:01:41.625676
20240722005400200006,경기청년 일본 해외취업 참여자 모집 공고,일자리,취업,경기청년 해외진출 사업 '일본 해외취업' 참여자 모집,"□ 사업내용
- 일본취업 노하우와 네트워크를 지닌 전문 강사진이 제공하는 취업특강 및 지원기업 맞춤형 1:1 이력서 첨삭 및 면접 컨설팅
- 일자리 정보 제공 및 우수기업 취업 알선과 일본 해외취업박람회 참가 지원
□ 지원혜택
① 취업특강
② 개별 이력서 첨삭 및 컨설팅 제공(단, 취업특강 참여자만 가능)
③ 직장인 소양 교육
④ 일본 해외취업박람회 참가

※ 기타 자세한 모집요강 및 세부 내용은 상세페이지에서 내용을 참고하시기 바랍니다.",,19,39,20240722 ~ 20240807,□ 신청방법 : 온라인접수 (잡아바 어플라이),,https://www.jobaba.net/sprtPlcy/info/view2020.do?seq=13537,"□ 경기도일자리재단 정책개발추진단 글로벌팀(031-270-9644, 9983)",-,,,,47,41000,2024-07-22 14:50:00,2024-07-22 14:56:00,2025-11-04T00:01:41.625676
20240722005400200005,울산 동구 지역산업맞춤형 청년일자리 사업,일자리,취업,양질의 일자리 창출로 지역경제 활성화 및 청년인구 유입을 통한 도시경쟁력 강화,"○ 추진방법 : 울산광역시, 2024년 「지역·산업맞춤형 일자리창출 지원사업(일반·기초)」 공모 및 선정

○ 사업내용
- (교육훈련) 지역의 산업 수요에 맞는 인력양성 및 지역 고용문제 해결을 위해 실시하는 취업역량 강화 교육
- (취업연계) 지역산업 수요에 따른 원활한 구인·구직 매칭을 지원하는 사업

○ 운영방법 : 사업수행기관과 약정체결 추진",,18,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41491,울산광역시 동구 일자리정책과 일자리정책팀(052-209-4552),주관기관과 동일,,-,-,55,31170,2024-07-22 14:36:00,2024-07-22 14:43:00,2025-11-04T00:01:41.625676
20240722005400200004,울산 동구 청년 프리랜서 컨설팅 지원,일자리,취업,"- 청년 강사(프리랜서) 발굴 및 DB 구축
- 청년 강사(프리랜서) 선발, 강좌개설 및 활동 지원을 통하여 청년 프리랜서에게 역량을 펼칠 수 있는 기회 제공","- 청년 강사(프리랜서) 발굴 및 DB 구축
- 청년 강사(프리랜서) 선발, 강좌개설 및 활동 지원을 통하여 청년 프리랜서에게 역량을 펼칠 수 있는 기회 제공","교육지원,맞춤형상담서비스",18,39,,-,-,https://www.instagram.com/ulsanyouth_dong9/,경제정책국,경제정책국,,-,-,62,31170,2024-07-22 14:35:00,2025-05-01 10:58:01,2025-11-04T00:01:41.625676
20240722005400200003,울산 동구 청년 면접정장 대여서비스 사업,일자리,취업,청년 구직자들의 구직활동 비용 경감 및 성공 면접 지원으로 취업률 제고,"○ 대여품목 : 면접용 정장(재킷, 바지·스머트, 셔츠·블라우스, 넥타이) 및 구두
○ 대여기간 : 3박 4일(연 3회 가능)",장기미취업청년,18,39,,울산동구청년센터 문의(052-209-3487),-,https://www.instagram.com/p/DGLKY-izvBE/?img_index=1,경제정책국,경제정책국,140,"○ 구비서류 : 신분증, 주민등록 등·초본 및 면접응시 증빙자료",-,261,31170,2024-07-22 14:34:00,2025-05-01 10:50:37,2025-11-04T00:01:41.625676
20240722005400200013,울산 동구 청년 공공근로 일자리 창출사업,일자리,취업,공공근로 사업의 전문성 위주 청년사업 발굴로 참여자의 역량 강화 및 이후 취업 과정에 경력으로 활용할 수 있도록 지원,"○ 대상사업 : 공공시설관리, 환경정화사업 등 30여개 사업",,19,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41492,울산광역시 동구 일자리정책과 일자리정책팀(052-209-4554),주관기관과 동일,200,-,-,63,31170,2024-07-22 14:29:00,2024-07-22 14:59:00,2025-11-04T00:01:41.625676
20240722005400200012,울산 동구 현장 중심 청년 일자리 박람회,일자리,취업,지역맞춤형 일자리 발굴 및 정보 제공으로 지역 내 청년실업 감소효과 및 청년 친화 중소기업 및 강소기업에 대한 취업 정보 제공,"○ 장 소 : 문수체육관(웅촌로 1342)

○ 채용인원 : 부스 11개(구인업체 10, 청년부스 1)

○ 채용분야 : 조선업, 제조업, 서비스업 등

○ 운영방법
- 구직자와 구인기업의 현장면접 등 만남의 장 마련
- 기업채용관(10개) 및 취업지원관(1개) 운영으로 취업정보 제공",,19,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41494,울산광역시 동구 일자리정책과 일자리정책팀(052-209-4558),주관기관과 동일,,-,-,37,31170,2024-07-22 14:28:00,2024-07-22 15:01:00,2025-11-04T00:01:41.625676
20240722005400200011,울산 동구 청년 창업 지원 사업,일자리,취업,창업을 준비하는 (예비)창업 청년을 발굴·지원하기 위해 청년창업가 발굴 및 육성 지원사업 「청년창업 Start UP!」참가자 모집,"□ 교육 및 컨설팅 운영
 ○ [창업, 전문가에게 묻다] 특별 강연
  - 일시/장소: 2025년 6월 중 / 울산 동구 청년스테이지ON
  - 대상: 창업을 희망하는 청년 및 관심 있는 주민 50명 내외
  - 내용: 로컬창업 성공사례(1시간), 브랜딩 과 마케팅(1시간)
 ○ 창업 전문교육 및 컨설팅
  - 기간/장소: 2025년 6월 ~ 8월 / 울산 동구 청년센터 및 청년스테이지ON
  - 대상: 10명
  - 교육내용: 스프린트 프로그램 및 1:1 맞춤형 창업 컨설팅

□ 창업지금 지원
 ○ 선정시기: 2025년 9월 중
 ○ 선정인원: 2명
 ○ 선정기준: 교육수료(교육과정 80% 이상 이수), 프레젠테이션 심사
 ○ 지원금액: 1위 20,000천원, 2위 10,000천원","교육지원,보조금",19,39,20250502 ~ 20250523,이메일(alsgnz@korea.kr) 접수 또는 방문접수(근무시간 내),2025. 5. 30.(금) / 동구청 홈페이지 게시 및 개별통보,,경제정책국,경제정책국,10,"- 참가신청서, 사업계획서, 개인정보 수집·이용·제공 동의서, 주민등록초본
- 사실증명(사업자등록여부), 건강보험자격득실확인서, 국세·지방세 완납증명서
- 사업자등록증사본(기 창업자)",공고문 참고,62,31170,2024-07-22 14:28:00,2025-05-01 11:34:32,2025-11-04T00:01:41.625676
20240722005400200043,울산 동구 청년 맞춤형 프로그램 운영,복지문화,취약계층 및 금융지원,지역 내 청년들 커뮤니티 활성화로 청년활동 지원 및 청년의 자발적 활동여건 강화 및 사회참여 활성화 도모,"    - 감정조절, 우울, 불안해소 등 청년들의 심리적 어려움을 해소하는 마음 건강 프로그램 운영
    - 청년 1인 가구 수요에 맞는 프로그램 운영

  ❍ 청년회복탄력성UP, 마음세탁소 운영: ’25. 5월 ~ 12월
  ❍ 청년 1인 가구 프로그램 운영: ’25. 5월 ~ 12월 ",교육지원,18,39,,"청년센터에서 다양한 프로그램을 만나보세요.
매달 프로그램은 인스타그램으로 공지됩니다!",-,https://www.instagram.com/ulsanyouth_dong9/,경제정책국,울산 동구 청년센터(052-209-3486),,-,-,53,31170,2024-07-22 14:27:00,2025-05-24 13:43:20,2025-11-04T00:01:41.625676
20240722005400200042,울산 동구 취업 및 문화 특강 운영,일자리,취업,지역 내 청년들에게 취업·문화 특강으로 경험과 기회 제공 및 다양한 분야의 청년 커뮤니티 형성,"○ 주요내용
- 청년들의 수요에 맞는 취업·문화·예술 특강 진행
- 청년정책, 취업역량강화, 인생설계, 자산관리, 원데이 클래스 등",장기미취업청년,18,39,,"월별 프로그램 상이(인스타그램 참고)
신청 url을 통해 신청 부탁드립니다! :)",-,https://www.instagram.com/,경제정책국,경제정책국,,-,-,44,31170,2024-07-22 14:27:00,2025-05-01 11:40:20,2025-11-04T00:01:41.625676
20240722005400200041,울산 동구 청년문화예술 활성화 지원사업,복지문화,취약계층 및 금융지원,"  ❍ 청년 문화예술 활동가 네트워킹을 통한 교류 및 활동 지원 
  ❍ 청년 문화예술 활동지원을 통한 역량강화 및 지역 문화예술 진흥에 기여","  ❍ 장    소: 청년센터 거점공간 및 일산해수욕장 일대
  ❍ 주요내용  
    - 청년문화예술활동가 네트워크 운영: 활동가 발굴 및 활동 지원 
    - 일단 축제학교 운영: 문화예술 기획교육 및 기획자 역량강화 
    - 청년예술가 아트클래스 운영: 문화예술 강의기회 제공 등 

  ❍ 청년문화예술활동가 네트워크 2기 모집 및 운영: ’25. 2월 ~ 12월
  ❍ 일단 축제학교 참여자 모집 및 운영: ’25. 5월 ~ 12월
  ❍ 아트클래스 운영: ’25. 5월 ~ 12월
  ❍ 청년문화예술활동 성과공유회: ’25. 12월","교육지원,맞춤형상담서비스",19,39,,-,-,https://www.instagram.com/us_stageon/,경제정책국,주관기관과 동일,,-,-,38,31170,2024-07-22 14:26:00,2025-05-24 13:47:24,2025-11-04T00:01:41.625676
20240722005400200040,울산 동구 청년 생활문화동아리 지원,복지문화,취약계층 및 금융지원,동아리 지원사업을 통하여 평생학습문화 확산 및 주민과 지역사회 모두 상생하는 학습공동체 형성,"○ 사업내용 : 동아리 활동을 통하여 지역사회 환원을 위한 프로그램 운영 지원
- 학습동아리의 관내 봉사활동 프로그램
- 학습문화조성 프로그램
- 문학, 영화, 역사, 문화예술 프로그램
- 자연생태 및 환경의식 고취 프로그램 등",,19,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41500,울산광역시 동구 교육지원과 평생교육팀(052-209-3232),주관기관과 동일,,-,-,20,31170,2024-07-22 14:26:00,2024-07-22 15:37:00,2025-11-04T00:01:41.625676
20240722005400200039,울산 동구 청년 문화강좌 개설 및 운영,복지문화,취약계층 및 금융지원,다양한 분야의 문화강좌를 개설·운영하여 청년들의 문화예술에 대한 관심 및 이해를 향상 시키고 삶의 질 향상,○ 사업내용 : 문화강좌 개설 및 운영 시 청년 참여 유도,,18,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41501,울산광역시 동구 교육지원과 꽃바위문화담당팀(052-209-4332),주관기관과 동일,,-,-,14,31170,2024-07-22 14:26:00,2024-07-22 15:40:00,2025-11-04T00:01:41.625676
20240722005400200038,울산 동구 청년 마음건강 사업,복지문화,취약계층 및 금융지원,"  ❍ 취업난, 사회적 고립 등으로 인한 스트레스 해소 및 심리적 회복
  ❍ 맞춤형 정신건강 서비스 제공으로 정신질환 조기 발견 및 자살 예방","○ 주요내용
- 정신건강 캠페인 및 자살예방 교육
- 정신건강 스크리닝(검진) 및 상담 서비스 제공
- 자살 고위험군 등록 사례관리 및 정신건강 의료비(상담비)지원",맞춤형상담서비스,18,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41503,울산광역시 동구 건강관리과 치매정신팀(052-209-6943),주관기관과 동일,,-,-,61,31170,2024-07-22 14:25:00,2025-05-24 14:34:31,2025-11-04T00:01:41.625676
20240722005400200020,울산 동구 '나 함께 산다' 청년가구 지원사업,주거,주택 및 거주지,"사회초년생 및 1인가구의 안정적인 주거정착 유도, 청년 요구에 맞는 주거정책 추진 기반 마련","○ 주요내용
- '의식주' 프로젝트 : 주거제약 기초교육, 소셜 다이닝, 셀프인테리어 등 주거 생활 교육 및 체험 프로그램 운영
- 청년주거생활 연구사업 : 동구 청년들의 정주여건 개선을 위한 청년주거, 생활, 복지 연구 및 네트워킹",,18,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41502,욿산광역시 동구 일자리정책과 청년정책팀(052-209-3486),주관기관과 동일,,-,-,24,31170,2024-07-22 14:25:00,2024-07-22 16:38:00,2025-11-04T00:01:41.625676
20240722005400200037,울산 동구 청년마음건강지원사업,복지문화,취약계층 및 금융지원,"청년의 심리정서 지원, 건강성 회복을 통한 삶의 질 향상과 심리적 문제 예방을 통한 건강한 사회구성원으로서의 역할 촉진","○ 내 용 : 3개월(10회)간 주 1회 전문심리상담 등 제공
※ 재판정을 통해 최대 12개월 지원",,19,34,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41504,울산광역시 동구 복지지원과 복지정책팀(052-209-3392),주관기관과 동일,,-,-,105,31170,2024-07-22 14:24:00,2024-07-22 16:48:00,2025-11-04T00:01:41.625676
20240722005400200036,울산 동구 청소년한부모 자립지원,복지문화,취약계층 및 금융지원,청소년 한부모가 사회적 편견을 극복하고 가족 기능 유지 및 청소년 한부모 자녀의 건강한 성장과 자립기반 형성에 기여,"○ 지원내용
- 아동양육비 : 청소년한부모 가족의 자녀. 1인 150천원/월
- 자립지원 촉진수당 : 신청일 기준 1년 내 취업활동, 직업훈련, 학업 등 자립활동 참여 실적이 있는 가구. 가구당 100천원 /월 
- 검정고시 등 학습지원 : 학업이 단절되어 검정고시 준비응시생 및 청년한부모로서 중·고등학교 재학생. 연 154만원 이내",,,,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41506,울산광역시 동구 가족정책과 여성청소년팀(052-209-3913),주관기관과 동일,,-,-,16,31170,2024-07-22 14:24:00,2024-07-22 16:52:00,2025-11-04T00:01:41.625676
20240722005400200035,울산 동구 청소년부모 아동양육비 지원,복지문화,취약계층 및 금융지원,사각지대에 놓인 청소년부모의 자녀양육부담 경감 및 청소년부모 자신의 성장과 가정의 안정 도모,"○ 추진배경 : 자녀양육과 협업·취업을 병행하고 있는 24세 이하 청소년부모와 그 자녀의 생활안정을 위해 아동양육비 지원
○ 지원내용 : 청소년부모 아동양육비 지원(자녀 1인당 25만원)",,,,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41509,울산광역시 동구 가족정책과 여성청소년팀(052-209-3913),주관기관과 동일,,-,-,18,31170,2024-07-22 14:20:00,2024-07-22 17:00:00,2025-11-04T00:01:41.625676
20240722005400200034,울산 동구 청년저축계좌 지원,복지문화,취약계층 및 금융지원,"근로빈곤층 청년의 생계수급자 등으로의 하락을 사전에 예방하고, 중산층으로 진입 가능성을 높여 빈곤의 대물림 차단 및 일하는 차상위계층 청년이 사회에 안착할 수 있도록 자산형성 지원","○ 지원내용 : 매월 10만원 저축 + 근로소득장려금 30만원 지원
○ 지원조건 : 3년간 근로활동 지속, 교육 이수 및 국가공인자격증 취득",,15,39,,-,-,,울산광역시 동구 노인장애과 생활보장팀(052-209-3453),주관기관과 동일,,-,-,33,31170,2024-07-22 14:19:00,2024-07-22 16:58:00,2025-11-04T00:01:41.625676
20240722005400200033,울산 동구 청년내일저축계좌 지원,복지문화,취약계층 및 금융지원,"근로빈곤층 청년의 생계수급자 등으로의 하락을 사전에 예방하고, 중산층으로 진입 가능성을 높여 빈곤의 대물림 차단","□ 지원대상
○ 차상위 이하 
- 연령 : 15세 이상 ~ 39세 이하
- 가구소득 : 기준중위소득 50%이하
- 가구재산 : 대도시 3.5억원, 중소도시 2억원, 농어촌 1.7억원
- 근로소득장려금 : 매월 30만원 지원

○ 차상위 초과
- 연령 : 19세 이상~ 34세 이하
- 가구소득 : 기준중위소득 50% 초과 ~ 100% 이하
- 가구재산 : 대도시 3.5억원, 중소도시 2억원, 농어촌 1.7억원
- 근로소득장려금 : 매월 10만원 지급",,15,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41511,울산광역시 동구 노인장애인과 생활보장팀(052-209-3453),주관기관과 동일,,-,-,26,31170,2024-07-22 14:19:00,2024-07-22 17:03:00,2025-11-04T00:01:41.625676
20240722005400200019,울산 동구 청년 주거급여 분리지급,주거,주택 및 거주지,"학자금, 주거비 부담 등으로 어려움을 겪고 있는 주거급여 수급가구 내 청년에게 주거급여 분리지급으로 주거비 부담 완화",○ 지원내용 : 주거급여 수급자 부모와 별도 거주하는 미혼 청년에게 기준임대료를 상한으로 실제 지불하는 임차료 지원,,19,30,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41512,울산광역시 동구 노인장애인과 생활보장팀(052-209-3453),주관기관과 동일,,-,-,20,31170,2024-07-22 14:19:00,2024-07-22 17:10:00,2025-11-04T00:01:41.625676
20240722005400200018,울산 동구 청년노동자 공유주택 조성사업,주거,주택 및 거주지,"  ❍ 기    간: ‘23년 ~ (계속사업)
  ❍ 대    상: 동구 사업장에서 근무하는 기준중위소득 180%이하 무주택 청년노동자 및 신혼부부
  ❍ 지원내용: 월 임대료 37만원 지원
  ❍ 사업예산: 고향사랑기부금 지정기금
  ❍ 공급유형: 민·관 협약을 통한 임대형 공유주택 공급
  ❍ 공급물량: 오피스텔 57호",  ❍ 지원내용: 월 임대료 37만원 지원,공공임대주택,18,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41514,울산광역시 동구 건축주택과 주택허가팀(052-209-3792),주관기관과 동일,,-,무주택 청년노동자 및 신혼부부,231,31170,2024-07-22 14:18:00,2025-05-24 14:27:32,2025-11-04T00:01:41.625676
20240722005400200048,울산 동구청년정책위원회 운영,참여권리,청년참여,청년정책 당사자인 청년 및 관련 전문가가 참여하여 동구 청년정책의 효과적인 추진으로 실효성 있는 청년정책 실현,"○ 구 성 : 11명(당연직 2, 위촉직 9)
* 위촉직 : 구의원 1, 전문가 4, 청년의원 4

○ 임 기 : 2년 / 1회 연임가능('23. 1. 25. ~ '25. 1. 24)

○ 주요역할 : 청년정책 심의 등
- 기본계획 및 시행계획의 수립과 변경에 관한 사항 
- 시행계획의 연도별 추진실적 점검 및 평가에 관한 사항
- 청년정책의 시행을 위한 관련 사업의 조정 및 협력에 관한 사항
- 그 밖에 청년정책에 관하여 필요하다고 인정되는 사항",,19,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41518,울산광역시 동구 일자리정책과 청년정책팀(052-209-4557),주관기관과 동일,,-,-,26,31170,2024-07-22 14:17:00,2024-07-22 17:16:00,2025-11-04T00:01:41.625676
20240722005400200032,울산 동구 청년의 날 기념행사 운영,복지문화,문화활동,"  ❍ 청년주도 청년의 날 기념행사를 통해 청년 참여의 기회 확대
  ❍ 다양한 청년들의 목소리를 지역과 소통하여 청년 문제 해소에 기여","  ❍ 사업기간: ’25. 9. 20.(예정)                  
  ❍ 장    소: 일산해수욕장 일원
  ❍ 참석인원: 500여명 
  ❍ 주요행사
    - 청년의 날 기념식: 축사, 유공자 표창, 상징의식 등 
    - 청년 Stage(무대): 청년 문화예술 공연 및 야외강연회 등
    - 청년의 거리 조성: 청년 프리마켓, 정책 및 활동 전시 등
    - 청년정책마켓: 청년정책 제안 및 청년과제발표 등 ",맞춤형상담서비스,19,39,,-,-,https://www.instagram.com/ulsanyouth_dong9/,경제정책국,주관기관과 동일,,-,-,157,31170,2024-07-22 14:17:00,2025-05-24 14:38:57,2025-11-04T00:01:41.625676
20240722005400200027,울산 동구 청년센터 운영,"참여권리,참여권리","청년참여,정책인프라구축","  ❍ 지역 청년 활동지원을 통한 청년 취·창업 거점센터 구축
  ❍ 청년의 능동적 사회참여기회 보장, 자립기반 형성, 권익증진 및 발전에 기여","  ❍ 위    치: 동구 명덕5길 6(서부동, 리얼소통발전소 3층)
  ❍ 시설규모: 130.7㎡(사무실 44.35㎡, 청년인큐베이터 86.35㎡)
  ❍ 운영시간: (월~금) 0900~21:00, (토) 09:00~17:00  *휴무: 일, 공휴일
  ❍ 기    능
    - 청년정책지원: 청년정책연구 플랫폼, 청년정책안내, 정책의제 발굴
    - 청년활동지원: 커뮤니티 활성화, 아이디어 공모, 네트워크 구축
    - 청년성장지원: 청년창업지원, 경험설계, 직업탐방프로그램 운영 등","교육지원,맞춤형상담서비스",18,39,,-,-,https://www.instagram.com/ulsanyouth_dong9/,경제정책국,울산동구청년센터(052-209-3486),,-,-,351,31170,2024-07-22 14:09:00,2025-05-24 14:46:07,2025-11-04T00:01:41.625676
20240722005400200009,울산 중구 청년 면접정장 무료대여 '디딤돌 옷드림',일자리,취업,청년 실업률 증가와 장기간 취업준비에 따른 경제적 부담 경감,"○ 대여기간 : 3박 4일(연 4회)

○ 대여품목
- 남자 : 재킷, 바지, 셔츠, 넥타이
- 여자 : 재킷, 바지, 치마, 블라우스",,19,39,,"○ 대여방법 : 누리집 본인인증 후 신청, 현장방문 대여 및 반납",-,https://www.junggu.ulsan.kr/suit/intro/info.jsp,울산광역시 중구청 정책사업단(052-290-8323),주관기관과 동일,,"○ 구비서류 : 신분증, 주민등록 등·초본, 면접응시 증빙자료",-,209,31110,2024-07-22 09:56:00,2024-07-22 10:12:00,2025-11-04T00:01:41.625676
20240722005400200002,울산 중구 청년 창업지원을 위한 '청년디딤터' 운영,일자리,취업,청년창업가들의 창업정착 지원을 통한 청년일자리 창출 도모,"○ 위 치 : 학성로 95-6

○ 규 모 : 지하 1층, 지상 4층(연면적 427.71㎡)

○ 주요시설 : 공유주방, 강의실, 회의실, 청년기업 입주 사무실 등

○ 사업내용 : 청년기업 창업 지원 및 청년 협력 공간 제공
※ 입주기업 : 6개사(2인실 4개, 4인실 2개)

○ 위탁기관 : (재)울산창조경제혁신센터
※ 위탁기간 : '22. 7. ~ '24. 6.(2년간)",,19,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41551,중구청 정책사업단(052-290-8322),(재)울산창조경제혁신센터·울산 중구 청년디딤터(052-211-1030),,-,-,183,31110,2024-07-22 09:56:00,2024-07-22 10:16:00,2025-11-04T00:01:41.625676
20240722005400200026,울산 중구 청년예술제 개최,복지문화,취약계층 및 금융지원,법정 기념일인 '청년의 날'을 기념하여 청년예술제 개최,"○ 개최시기 : 청년의 날(매년 9월 셋째주 토요일) 주간
○ 장 소 : 청년디딤터 및 원도심 일원
○ 주요내용 : 청년정책 전시 및 제안 창구 운영, 청년예술팀 공연 등",,19,39,,-,-,https://www.ulsan.go.kr/s/ulsanyouth/bbs/view.do?bbsId=BBS_0000000000000316&mId=008001001000000000&dataId=41556,울산광역시 중구 정책사업단(052-290-8322),주관기관과 동일,,-,-,23,31110,2024-07-22 09:55:00,2024-07-22 10:41:00,2025-11-04T00:01:41.625676
